,character,line,episode number
8700,ELAINE," Jerry, you have got to come see him. He is so terrific.",121
8701,JERRY, Maybe he'll write a song about you.,121
8702,ELAINE, Yeah. Right.  Like that really matters.,121
8703,JERRY, So I take it he's spongeworthy?,121
8704,ELAINE," Oh, yeah.",121
8705,JERRY," Well, he's a musician. I guess they're supposed to be very, you know, uninhibited and free.",121
8706,ELAINE," Well, actually, he's - he's not that way at all.",121
8707,JERRY," Oh, no?",121
8708,ELAINE," Yeah. In fact, he....",121
8709,JERRY, Come on. Come on.,121
8710,ELAINE, I don't wanna!,121
8711,JERRY," Elaine, you're among friends.",121
8712,ELAINE,"  Well, actually, he, um, doesn't really like to do... everything.",121
8713,JERRY, Oh.,121
8714,ELAINE, Yeah. It's surprising.,121
8715,JERRY," Yes, it is. It is surprising. Does that bother you?",121
8716,ELAINE," No. No, it doesn't bother me. I mean, it would be nice. I'm not gonna lie to you and say it wouldn't be nice.",121
8717,JERRY, Sure. Why not? You're there.,121
8718,ELAINE, Exactly.,121
8719,JERRY," But you said he was just coming out of a very serious relationship. Maybe he's, you know, still....kind of...he...not gonna happen.",121
8720,KRAMER," Hey, Jerry! Listen, I need you to come downstairs, help me get my stuff outta the car.",121
8721,JERRY, What stuff?,121
8722,KRAMER," I just came from the price club. I'm loaded up, baby.",121
8723,JERRY," All right. What are you, outta your mind? Look at this. What did you buy here? You will never be able to finish all this stuff.",121
8724,KRAMER, Course I will. These are staples.,121
8725,JERRY, A four-pound can of black olives? That's a staple?,121
8726,KRAMER," Lindsay olives, Jerry.",121
8727,JERRY, A forty-eight pack of Eggo waffles? A gallon of barbecue sauce? Ten pounds of cocktail meatballs?,121
8728,KRAMER, $17.50. You can't beat that.,121
8729,JERRY, Look...look at this can of tuna!,121
8730,KRAMER," Yeah. Star Kist, Jerry. Most tuna don't make their cut.",121
8731,JERRY, This isn't for a person. This is for Biosphere 3.,121
8732,KRAMER," Hey, Clyde!",121
8733,CLYDE," Hey, Kramer! What's happening, dude?",121
8734,KRAMER," Yeah. Ahh. Hey, this is Jerry here.",121
8735,CLYDE, How ya doin'?,121
8736,JERRY, Hi.,121
8737,KRAMER," You know, Clyde, he plays backup with John Germaine.",121
8738,JERRY, John Germaine? That is amazing. I was just talking about him upstairs with Elaine.,121
8739,CLYDE, Oh yeah?,121
8740,JERRY," Oh, yeah. My friend Elaine and him are goin' out. They're pretty hot and heavy.",121
8741,CLYDE, Is that right?,121
8742,KRAMER," Hey, how 'bout giving me a hand? You know, bring some of this stuff upstairs.",121
8743,CLYDE," Oh, sorry Kramer, I got to watch the hands. My hands are my life.",121
8744,ESTELLE," Georgie, can you zip me up?",121
8745,GEORGE," Yeah. Yeah, one second.",121
8746,ESTELLE," Well, come on!",121
8747,GEORGE, All right. All right. Let's not get into panic mode! Let's not make a big deal outta this thing or we're never gonna get through this night.,121
8748,ESTELLE," Well, I'm meeting your in-laws, I think I should look nice.",121
8749,GEORGE," My in-laws. Oh, my....",121
8750,FRANK," So, what do you think? Your old man can look pretty good when he wants to, huh?",121
8751,ESTELLE, I don't like that tie.,121
8752,FRANK, What's the matter with this tie? I've hardly worn it.,121
8753,ESTELLE, It's too thin. They're wearing wide now.,121
8754,FRANK, How do you know what kind of ties they wear?,121
8755,ESTELLE, Go to any office building on 7th Avenue and tell me if there's anyone there wearing a thin tie like that. Go ahead!,121
8756,FRANK," Oh, get the hell outta here. 7th Avenue.",121
8757,ESTELLE," George, do you think he should wear a tie like that?",121
8758,FRANK, Huh?,121
8759,GEORGE, I think he should wear whatever tie he wants.,121
8760,FRANK, We gotta stop off and pick up a marble rye from Schnitzer's.,121
8761,ESTELLE, It's out of our way. Why can't we pick up something at Lord's? It's right over here.,121
8762,FRANK, No! We have to go to Schnitzer's! I'll show these people something about taste!,121
8763,GEORGE, This is gonna be fun.,121
8764,JERRY," Hey, you'll never guess who I bumped into. This guy Clyde. He's in your friend John Germaine's band there.",121
8765,ELAINE, So what did he have to say?,121
8766,JERRY, Nothing. I told him you two were pretty hot and heavy.,121
8767,ELAINE, Hot and heavy? You said hot and heavy?,121
8768,JERRY, Yeah.,121
8769,ELAINE, What did you do that for?,121
8770,JERRY, What?,121
8771,ELAINE, What if he tells John? Then John's gonna think that I think that we're hot and heavy. I don't want John thinking that I'm hot and heavy if he's not hot and heavy.,121
8772,JERRY, Oh,121
8773,ELAINE," I'm trying to get a little squirrel to come over to me here. I don't wanna make any big, sudden movements. I'll frighten him away.",121
8774,JERRY," Well, Clyde might not tell him.",121
8775,ELAINE, How do you know that?,121
8776,JERRY, I should have helped Kramer with those packages.,121
8777,ELAINE, Ohh!,121
8778,DENNIS," Let me give you a hand. Hey, Kramer. I wonder, could you do me a favor? I'm taking the family to Disneyworld next week. I wonder...",121
8779,KRAMER, Uh-huh.,121
8780,DENNIS," I wonder, could you pick up my mail?",121
8781,KRAMER, Yeah. Sure. Sure.,121
8782,DENNIS," In fact, you know what, how would you like to take my hansom cab for the week?",121
8783,KRAMER, Drive the horse?,121
8784,DENNIS, It'll just be sitting there. You can really clean up. 500 bucks a day. I'll split it with ya.,121
8785,KRAMER," Oh, giddyup. Yeah.",121
8786,GEORGE," This is delicious, Mrs. Ross.",121
8787,MRS. ROSS, Oh.,121
8788,MR. ROSS, What are you complimenting her for? She didn't make it Rowenna did.,121
8789,FRANK, What is this thing anyway?,121
8790,MRS. ROSS, It's Cornish gamehen.,121
8791,FRANK," What is that, like a little chicken?",121
8792,GEORGE," It's, uh, it's not a little chicken.  Little chicken. It's a gamebird.",121
8793,FRANK, Gamebird?,121
8794,GEORGE, Yeah.,121
8795,FRANK," What do you mean? Like, you - you hunt it?",121
8796,MR. ROSS, Yes.,121
8797,FRANK, How hard could it be to kill this thing?,121
8798,ESTELLE, I couldn't help but notice that you have quite a library in there.,121
8799,MRS. ROSS," If I had a dime for every book he's actually read,  I'd be broke.",121
8800,SUSAN, More wine anyone?,121
8801,FRANK, Yeah. I'll take some.,121
8802,SUSAN, Hmmm?,121
8803,FRANK, Thank you.,121
8804,SUSAN, How do you like the Merlot?,121
8805,ESTELLE, Merlot? I never heard of it. Did they just invent it?,121
8806,MRS. ROSS," Oh, mother.",121
8807,GEORGE," She's, uh, she's heard of Merlot.",121
8808,FRANK," Let me understand, you got the hen, the chicken and the rooster. The rooster goes with the chicken. So, who's having sex with the hen?",121
8809,GEORGE, Why don't we talk about it another time.,121
8810,FRANK," But you see my point here? You only hear of a hen, a rooster and a chicken. Something's missing!",121
8811,MRS. ROSS, Something's missing all right.,121
8812,MR. ROSS, They're all chickens. The rooster has sex with all of them.,121
8813,FRANK, That's perverse.,121
8814,GEORGE, Did anybody see Firestorm?,121
8815,MR. ROSS," Firestorm, that's a hell of a picture.",121
8816,GEORGE, Yeah.,121
8817,MR. ROSS, Remember when they had the helicopter land on top of that car --,121
8818,FRANK, Hey! Hey! Come on! Come on! I haven't seen it yet.,121
8819,MR. ROSS, It doesn't have anything to do with the plot!,121
8820,FRANK, Still! Still! I like to go in fresh!,121
8821,GEORGE, Oh mother of God.,121
8822,KRAMER," Of course, uh, this is Central Park. Uh, this was designed in 1850 by Joe Peppitone. Um, built during the Civil War so the northern armies could practice fighting on...on grass. Oh, yeah. Giddyup. On Rusty!",121
8823,JOHN," Thank you. Now, I'd like to play something th -- well, actually, it's my latest so it's nice and fresh. It's called "" Hot And Heavy.""",121
8824,GEORGE, Thank God that's over.,121
8825,ESTELLE, The mother seems to hit the sauce pretty hard. I didn't like that.,121
8826,FRANK, And who doesn't serve cake after a meal? What kind of people? Would it kill them to put out a pound cake? Something!,121
8827,GEORGE," So, they didn't give you a piece of cake? Big deal.",121
8828,ESTELLE, It is a big deal. You're supposed to serve cake after a meal. I'm sorry. It's impolite.,121
8829,FRANK," Not impolite...it's stupid, that's what it is. You gotta be stupid to do something like that!",121
8830,ESTELLE, Your father's absolutely right. We're sitting there like idiots drinking coffee without a piece of cake!,121
8831,GEORGE, What is this? The marble rye?,121
8832,MRS. ROSS," Oh, dear. I forgot to put out that - that bread they brought.",121
8833,ESTELLE, We forgot to bring it in.,121
8834,FRANK," No, I brought it in. They never put it out.",121
8835,MRS. ROSS, Where is it?,121
8836,SUSAN, I don't know. Where'd you put it?,121
8837,MRS. ROSS, Right over there.,121
8838,SUSAN," Well, it's gone.",121
8839,GEORGE, You stole the bread?,121
8840,FRANK, What do you mean stole? It's my bread. They didn't eat it. Why should I leave it there?,121
8841,GEORGE, Because we brought it for them!,121
8842,FRANK," Apparently, it wasn't good enough for them to serve.",121
8843,MRS. ROSS, Is it possible they took it back?,121
8844,SUSAN, Who would bring a bread and take it back?,121
8845,MR. ROSS," Those people, that's who. I think they're sick.",121
8846,ESTELLE, People take buses to get that rye.,121
8847,GEORGE, Maybe they forgot to put it out!,121
8848,FRANK," Aw, they didn't forget to put it out! It's deliberate! Deliberate, I tell ya!",121
8849,JERRY, He stole back the rye?,121
8850,GEORGE, Yeah.,121
8851,JERRY, Why?,121
8852,GEORGE, Why? Why? 'Cause he's off his rocker! That's why.,121
8853,JERRY," So, do the Ross's know?",121
8854,GEORGE, I don't know. They're all very suspicious.,121
8855,JERRY, Why wouldn't they be? A rye bread doesn't just disappear.,121
8856,GEORGE," Now, because of that stupid rye bread, I gotta keep them all separated for the rest of my life.",121
8857,JERRY, Bad situation.,121
8858,GEORGE, I'll tell you what I'd like to do. I'd like to replace that rye.,121
8859,JERRY, What do you mean replace it?,121
8860,GEORGE," You know, you go out, you get another rye. Of course, it would have to be the same one from Schnitzer's. You put it in the kitchen somewhere and you say Ohh! There it is.",121
8861,JERRY," Well, there ya go. What's so hard about that?",121
8862,GEORGE, What's so hard about that? How am I supposed to get it in there? I can't just walk in with it. I have to get the Rosses out of the apartment!,121
8863,JERRY," All right. All right. Don't panic. Let's just think about it. Get the Ross's out of the apartment. That can't be so hard. Wait a minute. Wait a second. Wait a second! You know, Kramer's been driving that hansom cab.",121
8864,GEORGE, So?,121
8865,JERRY," Well, Kramer'll take them around for a while.",121
8866,GEORGE, And it's their anniversary Friday night. I could send them for a hansom cab ride. Y -- you think they'd like that?,121
8867,JERRY," Are you kidding? People love it. There's something about the clip clop, clip clop. They're nuts for it.",121
8868,GEORGE," So, they go off for the ride, by the time they come back the bread is there.",121
8869,JERRY, What about Susan?,121
8870,GEORGE, She's working late that night. We're - were supposed to have dinner with everybody at eight o'clock so I'll set up the ride for seven o'clock.,121
8871,JERRY, Beautiful!,121
8872,GEORGE, You think Kramer'll do it?,121
8873,KRAMER," Of course I'll do it. I'd be happy to. So, all I gotta do is be there at seven?",121
8874,GEORGE, Yeah. Just take 'em out and ride 'em around for about..half an hour.,121
8875,KRAMER, Hey.,121
8876,JERRY, What the hell are you doing there?,121
8877,KRAMER, It's Beef-A-Reeno..and I got fifty cans. You want some?,121
8878,JERRY, No. No thanks.,121
8879,KRAMER," Jerry, I think I bought too much at that price club. I don't have any room for it all.",121
8880,GEORGE, Hold on. Hold on. Wait a minute. How am I gonna get the rye bread into the apartment?,121
8881,JERRY, Just put it under your shirt.,121
8882,GEORGE, Have you ever seen a Schnitzer's rye? It - it's huge!,121
8883,JERRY," I'll tell ya what, I'll bring it over. I'll stop by Schnitzer's, I'll come by five after seven right after they leave.",121
8884,GEORGE," Oh, this is all locking in now. It is all locking in! ",121
8885,ELAINE, Hey. Is that your horse outside?,121
8886,KRAMER, Yeah. That's Rusty.,121
8887,GEORGE, What? He's outside?,121
8888,KRAMER, Uh-huh.,121
8889,GEORGE," Aw, come on. I wanna go see him.",121
8890,KRAMER, You wanna go see him?,121
8891,GEORGE, Yeah. Hey! Hey!,121
8892,KRAMER, I'll show ya Rusty.,121
8893,GEORGE," Hey, Lainey, wanna see the horsey?",121
8894,ELAINE," Well, you really did me in this time, didn't ya? First guy I like in a really long time. I mean, we're getting along, everything is just great. I mean, all right, so he doesn't do... everything, and then you have to come along with your hot and your heavy.",121
8895,JERRY," So, you think Clyde told him?",121
8896,ELAINE, He wrote a song about it!,121
8897,JERRY," Well, maybe it's a good thing.",121
8898,ELAINE, No! It's not a good thing! It's a bad thing! Do you know what this is like? To have no control over a relationship? And - and you feel sick to your stomach all the time? Do you know what that's like?,121
8899,JERRY," No, but I've read articles and I must say it, doesn't sound very pleasant.",121
8900,ELAINE," You know, one of these days, something terrible is gonna happen to you. It has to!",121
8901,JERRY," No. I'm gonna be just fine, but as far as your situation, you're seeing him tonight so talk to him about it.",121
8902,ELAINE," I can't! He's got a big showcase for record producers at his late show tonight. I don't wanna upset him. Aw, what the hell, I'll upset him.",121
8903,MR. ROSS," Yeah George, I gotta tell ya, this is a very nice gesture. We really appreciate it.",121
8904,GEORGE," Aw, well, you know, it's your anniversary. It's - it's the least I can do. I - I just want you guys to go out and have a good time. Ha ha. So, you think we should, uh, we should get downstairs?",121
8905,MR. ROSS," Oh, we got about twenty minutes. You, uh, seem a little nervous George. Anything wrong?",121
